label,year,message
normal,2020,"all,done,all,handed,in,celebrations,in,full,swing,yet"
normal,2019,"you,got,called,a,tool"
normal,2022,"when,you,miss,someone,the,person,is,definitely,special,for,you,but,if,the,person,is,so,special,why,to,miss,them,just,keepintouch,good,evening"
normal,2020,"ok,i,asked,for,money,how,far"
normal,2024,ok
normal,2017,"yeah,i,think,my,usual,guy's,still,passed,out,from,last,night,if,you,get,ahold,of,anybody,let,me,know,and,i'll,throw,down"
normal,2022,"ok,i,might,come,by,to,night,then,if,my,class,lets,out,early"
normal,2025,"hi,baby,im,cruisin,with,my,girl,friend,what,are,you,up,to,give,me,a,call,in,and,hour,at,home,if,thats,alright,or,fone,me,on,this,fone,now,love,jenny,xxx"
normal,2017,"my,life,means,a,lot,to,me,not,because,i,love,my,life,but,because,i,love,the,people,in,my,life,the,world,calls,them,friends,i,call,them,my,world"
normal,2023,"dearshall,mail,to,nightbusy,in,the,streetshall,update,you,tonightthings,are,looking,okvarunnathu,edukkukayee,raksha,ollubut,a,good,one,in,real,sense"
normal,2024,"hey,you,told,your,name,to,gautham,ah"
normal,2018,"you,found,him,i,feel,so,stupid"
normal,2021,"oops,for,got,that,bit"
normal,2012,"are,you,this,much,buzy"
normal,2022,"i,accidentally,deleted,the,message,resend,please"
normal,2024,"unless,it's,a,situation,where,you,go,gurl,would,be,more,appropriate"
normal,2025,"hurt,metease,memake,me,cry,but,and,the,end,of,my,life,when,i,die,please,keep,one,rose,on,my,grave,and,say,stupid,i,miss,you,have,a,nice,day"
normal,2024,"i,cant,pick,the,phone,right,now,please,and,a,message"
normal,2024,"need,a,coffee,run,tomocan't,believe,it's,that,time,of,week,already"
normal,2014,"awesome,i,remember,the,last,time,we,got,somebody,high,for,the,first,time,with,diesel"
normal,2013,"shit,that,is,really,shocking,and,scary,can,not,imagine,for,a,second,define,up,for,night,out,do,you,think,there,is,somewhere,i,could,crash,for,night,save,on,taxi"
normal,2022,"oh,and,by,the,way,you,do,have,more,food,in,your,fridge,want,to,go,out,for,a,meal,tonight"
normal,2022,"he,is,a,wondarfull,actor"
normal,2025,"yup,from,what,i,remb,i,think,should,be,can,book"
normal,2019,"just,ask,if,you,wanna,meet,up"
normal,2017,"lol,yes,our,friendship,is,hanging,on,a,thread,because,you,won't,buy,stuff"
normal,2020,"where,are,the,garage,keys,they,aren't,on,the,bookshelf"
normal,2022,"today,is,accept,day,accept,me,as,brother,sister,lover,dear1,best1,clos1,lvblefrnd,jstfrnd,cutefrnd,lifpartnr,belovd,swtheart,bstfrnd,no,rply,means,enemy"
normal,2020,"he,says,he'll,give,me,a,call,when,his,friend's,got,the,money,but,that,he's,definitely,buying,before,the,end,of,the,week"
normal,2015,"hi,the,way,i,was,with,you,to,day,is,the,normal,waythis,is,the,real,me,you,are,uniquei,hope,i,know,you,for,the,rest,of,mylife,hope,you,find,won't,was,lost"
normal,2018,"you,made,my,day,do,have,a,great,day,too"
normal,2013,"ok,advance,happy,pongal"
normal,2015,"hmmm,guess,we,can,go,for,kb,and,power,yogahaha,dunno,we,can,tahan,power,yoga,another,thanks,got,loose,forgot"
normal,2025,"not,really,dude,have,no,friends,i'm,afraid"
normal,2018,"coffee,cake,i,guess"
normal,2020,"merry,christmas,to,you,too,babe,i,love,ya,kisses"
normal,2020,"hey,why,don't,we,just,go,watch,xmen,and,have,lunch,haha"
normal,2023,"could,you,tell,people,i,am,gonna,be,a,bit,late,because,to,buses,have,gone,past,because,they,were,full,im,still,waitin,4,1,pete,x"
normal,2019,"that,would,be,great,we'll,be,at,the,guild,could,meet,on,bristol,road,or,somewhere,will,get,in,touch,over,weekend,our,plans,take,flight,have,a,good,week"
normal,2013,"no,problem,how,are,you,doing"
normal,2022,"no,callsmessagesmissed,calls"
normal,2020,"hi,dahow,is,the,todays,class"
normal,2024,"i'd,say,that's,a,good,sign,but,well,you,know,my,track,record,at,reading,women"
normal,2016,"cool,text,me,when,you're,parked"
normal,2014,"i'm,reading,the,text,i,just,sent,you,it's,meant,to,be,a,joke,so,read,it,in,that,light"
normal,2023,"maybe,i,could,get,book,out,tomorrow,then,return,it,immediately,or,something"
normal,2016,"tadaaaaa,i,am,home,babe,are,you,still,up"
normal,2022,"cool,so,how,come,you,haven't,been,wined,and,dined,before"
normal,2017,"just,sleepingand,surfing"
normal,2018,"you,calling,me,right,call,my,hand,phone"
normal,2012,"ok,that's,great,thanks,a,lot"
normal,2021,"i,take,it,the,post,has,come,then,you,must,have,1000s,of,texts,now,happy,reading,my,one,from,wiv,hello,caroline,at,the,end,is,my,favourite,bless,him"
normal,2017,"where,you,been,hiding,stranger"
normal,2020,"am,not,interested,to,do,like,that"
normal,2023,"my,sister,cleared,two,round,in,birla,soft,yesterday"
normal,2020,"good,nighttakepractice,going,on"
normal,2011,"this,is,yijue,i,just,saw,your,mail,in,case,huiming,haven't,sent,you,my,number,this,is,my,number"
normal,2019,"one,small,prestige,problem,now"
normal,2017,"just,checking,in,on,you,really,do,miss,seeing,jeremiah,do,have,a,great,month"
normal,2019,"no,can't,help,you,there,i've,never,had,an,iphone"
normal,2011,"if,you're,not,in,my,car,in,an,hour,and,a,half,i'm,going,apeshit"
normal,2023,"today,is,sorry,day,if,ever,i,was,angry,with,you,if,ever,i,misbehaved,or,hurt,you,please,please,just,slap,youself,because,its,your,fault,i'm,basically,good"
normal,2014,"yo,you,guys,ever,figure,out,how,much,we,need,for,alcohol,jay,and,i,are,trying,to,figure,out,how,much,we,can,safely,spend,on,weed"
normal,2025,"ltgt,ish,minutes,was,five,minutes,ago,wtf"
normal,2017,"thank,you,for,callingforgot,to,say,happy,onam,to,you,sirjii,am,fine,here,and,remembered,you,when,i,met,an,insurance,personmeet,you,in,qatar,insha,allahrakhesh,ex,tata,aig,who,joined,tisscotayseer"
normal,2022,"i'm,an,actor,when,i,work,i,work,in,the,evening,and,sleep,late,since,i'm,unemployed,at,the,moment,i,always,sleep,late,when,you're,unemployed,every,day,is,saturday"
normal,2015,"hello,just,got,here,st,andrewsboy,its,a,long,way,its,cold,i,will,keep,you,posted"
normal,2013,"ha,ha,cool,cool,chikku,chikku"
normal,2024,"oh,ok,no,prob"
normal,2017,"check,audrey's,status,right,now"
normal,2013,"busy,here,trying,to,finish,for,new,year,i,am,looking,forward,to,finally,meeting,you"
normal,2017,"good,afternoon,sunshine,how,dawns,that,day,are,we,refreshed,and,happy,to,be,alive,do,we,breathe,in,the,air,and,smile,i,think,of,you,my,love,as,always"
normal,2020,"well,i,know,z,will,take,care,of,me,so,no,worries"
normal,2012,"cool,text,me,when,you're,ready"
normal,2022,"hello,my,boytoy,geeee,i,miss,you,already,and,i,just,woke,up,i,wish,you,were,here,in,bed,with,me,cuddling,me,i,love,you"
normal,2021,"i,will,spoil,you,in,bed,as,well"
normal,2020,"i'm,going,for,bath,will,message,you,next,ltgt,min"
normal,2025,"i,can't,keep,talking,to,people,if,am,not,sure,i,can,pay,them,if,they,agree,to,price,so,pls,tell,me,what,you,want,to,really,buy,and,how,much,you,are,willing,to,pay"
normal,2018,"can,you,say,what,happend"
normal,2019,"you,could,have,seen,mei,did't,recognise,you,face"
normal,2022,"well,there's,not,a,lot,of,things,happening,in,lindsay,on,new,years,sighs,some,bars,in,ptbo,and,the,blue,heron,has,something,going"
normal,2022,"keep,my,payasam,there,if,rinu,brings"
normal,2014,"i,taught,that,ranjith,sir,called,me,so,only,i,sms,like,that,becaus,hes,verifying,about,project,prabu,told,today,so,only,pa,dont,mistake,me"
normal,2012,"i,guess,that's,why,you,re,worried,you,must,know,that,there's,a,way,the,body,repairs,itself,and,i'm,quite,sure,you,shouldn't,worry,we'll,take,it,slow,first,the,tests,they,will,guide,when,your,ovulation,is,then,just,relax,nothing,you've,said,is,a,reason,to,worry,but,ill,keep,on,followin,you,up"
normal,2011,"yeah,sure,give,me,a,couple,minutes,to,track,down,my,wallet"
normal,2025,"hey,leave,it,not,a,big,deal,take,care"
normal,2021,"hey,i,will,be,late,ah,meet,you,at,945"
normal,2016,"it,took,mr,owl,three,licks"
normal,2025,"customer,place,i,will,call,you"
normal,2022,"mean,that,time,you,don't,like,fun"
normal,2022,"yup,having,my,lunch,buffet,nowyou,eat,already"
normal,2013,"huh,so,late,for,dinner"
normal,2022,"hey,so,this,sat,are,we,going,for,the,intro,pilates,only,or,the,kickboxing,too"
normal,2022,"morning,only,i,can,ok"
normal,2012,"yes,i,think,so,i,am,in,office,but,my,lap,is,in,room,i,think,thats,on,for,the,last,few,days,i,didn't,shut,that,down"
normal,2025,"pick,you,up,bout,730ish,what,time,are,and,that,going"
normal,2024,"from,here,after,the,performance,award,is,calculated,every,two,monthnot,for,current,one,month,period"
normal,2012,"was,actually,sleeping,and,still,might,when,you,call,back,so,a,text,is,great,you,rock,sister,will,send,you,a,text,when,i,wake"
normal,2023,"you,are,always,putting,your,business,out,there,you,put,pictures,of,your,ass,on,facebook,you,are,one,of,the,most,open,people,i've,ever,met,why,would,i,think,a,picture,of,your,room,would,hurt,you,make,you,feel,violated"
normal,2020,"good,evening,sir,al,salam,wahleykkumsharing,a,happy,newsby,the,grace,of,god,i,got,an,offer,from,tayseertissco,and,i,joinedhope,you,are,fineinshah,allahmeet,you,sometimerakheshvisitor,from,india"
normal,2016,"hmmmokbut,i,want,to,change,the,field,quickly,dai,wanna,get,system,administrator,or,network,administrator"
normal,2023,"dear,how,is,chechi,did,you,talk,to,her"
normal,2020,"the,hair,cream,has,not,been,shipped"
normal,2025,"none,of,that's,happening,til,you,get,here,though"
normal,2019,"yep,the,great,loxahatchee,xmas,tree,burning,of,ltgt,starts,in,an,hour"
normal,2016,"haha,get,used,to,driving,to,usefull,man,i,know,a,lot,of,stoners"
normal,2022,"all,was,well,untill,slightly,disastrous,class,this,pm,with,my,favorite,darlings,hope,day,off,ok,coffee,would,be,good,as,can't,stay,late,tomorrow,same,time,place,as,always"
normal,2018,"hello,good,week,fancy,a,drink,or,something,later"
normal,2014,"because,i,want,it,to,be,your,thing"
normal,2022,"okies,i'll,go,yan,jiu,too,we,can,skip,ard,oso,go,cine,den,go,mrt,one,blah,blah,blah"
normal,2015,"bring,home,some,wendy"
normal,2022,"what's,up,there,don't,you,want,to,sleep"
normal,2013,"alright,i,have,a,new,goal,now"
normal,2022,"alright,i'll,head,out,in,a,few,minutes,text,me,where,to,meet,you"
normal,2017,"yesfrom,last,week,itself,i'm,taking,live,call"
normal,2014,"siva,is,in,hostel,aha"
normal,2015,"send,this,to,your,friends,and,receive,something,about,your,voice,how,is,my,speaking,expression,1childish,2naughty,3sentiment,4rowdy,5full,of,attitude,6romantic,7shy,8attractive,9funny,ltgt,irritating,ltgt,lovable,reply,me"
normal,2020,"ok,she'll,be,ok,i,guess"
normal,2022,"aathiwhere,are,you,dear"
normal,2019,"any,pain,on,urination,any,thing,else"
normal,2017,"seven,at,esplanade,do,ü,mind,giving,me,a,lift,cos,i,got,no,car,today"
normal,2022,"i,want,to,buy,a,bmw,car,urgentlyits,very,urgentbut,have,a,shortage,of,ltgt,lacsthere,is,no,source,to,argument,distance,amt,ltgt,lacsthats,my,problem"
normal,2012,"at,home,watching,tv,lor"
normal,2018,"does,she,usually,take,fifteen,fucking,minutes,to,respond,to,a,yes,or,no,question"
normal,2025,"the,message,sent,is,asking,for,ltgt,dollars,should,i,pay,ltgt,or,ltgt"
normal,2014,"ask,g,or,iouri,i've,told,the,story,like,ten,times,already"
normal,2021,"how,long,does,applebees,fucking,take"
normal,2022,"hi,hope,you,get,this,textjourney,hasn't,been,goodnow,about,50,mins,late,i,think"
normal,2019,"but,i,have,to,i,like,to,have,love,and,arrange"
normal,2024,"yeshe,is,really,greatbhaji,told,kallis,best,cricketer,after,sachin,in,worldvery,tough,to,get,out"
normal,2025,"you,were,supposed,to,wake,me,up,gt"
normal,2025,"oic,i,saw,him,too,but,i,tought,he,did,not,see,me,i,found,a,group,liao"
normal,2025,"hey,hey,we,are,the,monkees,people,say,we,monkeyaround,howdy,gorgeous,howu,doin,foundurself,a,jobyet,sausagelove,jen,xxx"
normal,2020,"sorry,my,battery,died,i,can,come,by,but,i'm,only,getting,a,gram,for,now,where's,your,place"
normal,2012,"well,done,blimey,exercise,yeah,i,kinda,remember,would,that,is,hmm"
normal,2016,"i,wont,get,concentration,dear,you,know,you,are,my,mind,and,everything"
normal,2022,"lol,have,you,made,plans,for,new,years"
normal,2023,"ten,min,later,ok"
normal,2016,"hanks,lotsly"
normal,2017,"thanks,for,this,hope,you,had,a,good,day,today"
normal,2012,"ok,what,are,detail,you,want,to,transferaccount,number,enough"
normal,2024,"ok,i,will,tell,her,to,stay,out,yeah,its,been,tough,but,we,are,optimistic,things,will,improve,this,month"
normal,2016,"si,si,i,think,ill,go,make,those,oreo,truffles"
normal,2016,"look,at,amy,ure,a,beautiful,intelligent,woman,and,i,like,you,a,lot,i,know,you,don't,like,me,like,that,so,don't,worry"
normal,2015,"i,hope,you,that's,the,result,of,being,consistently,intelligent,and,kind,start,asking,him,about,practicum,links,and,keep,your,ears,open,and,all,the,best"
normal,2017,"that,call,cost,which,i,guess,isnt,bad,miss,ya,need,ya,want,ya,love,ya"
normal,2016,"going,through,a,very,different,feeling,wavering,decisions,and,coping,up,with,the,same,is,the,same,individualtime,will,heal,everything,i,believe"
normal,2020,"where,did,you,go,my,phone,is,gonna,die,you,have,to,stay,in,here"
normal,2025,"sorry,i'll,call,later,ok,bye"
normal,2016,"ok,i,am,on,the,way,to,railway"
